pH_sol,azote_ppm,phosphore_ppm,argile_pct,pluie_cumulee_mm,temp_moy_C,stress_hydrique,culture_recommandee,indice_fertilite
5.963308190674499,29.640522011840826,10.901424885663051,25.50211078849415,1186.6830563523754,28.406228678748043,0.39815195150914967,Manioc,0.351919565046659
6.786364509629682,40.792382063189464,19.742195650450025,21.412841095335345,872.2896470787415,27.458923519394386,0.32749137979756554,Maïs,0.47958744336320785
6.051913969839529,25.23285189986372,7.945988574545204,35.911077110038825,1150.5191276427709,28.933474148331907,0.5304731590681994,Manioc,0.32036656225266674
5.55272695995182,27.124199643685678,16.42283395237263,10.606861020151083,830.4925534841725,27.279803333703168,0.37086039861314235,Manioc,0.3492306868432884
6.17222615055169,34.32467085745727,21.045728737599692,23.177801201972162,1075.674580284422,28.291759024873382,0.08059129429896444,Maïs,0.46042997409253733
5.825756731721723,76.93107567844861,26.8849105727096,23.946131232549774,1025.643178007641,26.479739785478074,0.17039968699414415,Maïs,0.6415911180742992
6.823042596248815,33.94295331514064,14.384017020719805,27.07504387768917,1177.3167212528372,27.861315135800613,0.48321751962927184,Maïs,0.41106010663957493
7.3954176669634855,60.52506721581267,32.447413791687396,40.11664505452549,1034.0058520257023,27.2705720641238,0.21080520928057328,Soja,0.6000470721493609
6.641647318773403,56.18664659026221,24.22903697935657,38.42529375302881,921.226514158873,26.049314007243773,0.39120694308092796,Soja,0.5838544259863467
5.980134470862913,37.37275221433786,14.931754795741716,27.572470300533368,1214.976770049145,25.349404962784657,0.35172275496130717,Maïs,0.4126916647140437
6.0403702870185425,26.904801828814573,16.983139696107287,35.086308131884216,854.3477033213667,30.349172339393427,0.5001449945626513,Manioc,0.3914430882527008
7.56008458329481,63.260097135469366,32.5517229051708,27.397512150463747,616.9368486597311,28.815071279579175,0.347645600385888,Maïs,0.5983226314295154
6.699689960327004,64.77207777481448,17.00497915044658,38.35323107945337,1049.8284946368444,29.144722349110022,0.06510621226287447,Soja,0.5604485710837873
7.4609821440660875,40.845790520313855,13.431217297455468,29.143409183342925,1188.7530027237256,27.744114899907743,0.17123227035757,Soja,0.38011153840788836
6.503848407859186,50.33477499484502,29.18647915724029,28.992625955339275,1005.423499632427,27.09479905326752,0.24397014844656256,Soja,0.6079095003059465
6.098298880391571,29.66466328607878,13.13967837334337,10.979272390329895,820.7274165992856,27.795478904518095,0.4040110387982426,Manioc,0.3790266120678544
6.48629139067808,49.87872284871074,19.57361546089623,37.17134335656628,852.5952770579179,28.09814564663722,0.30955794991367097,Maïs,0.5357042041421404
6.644815397811719,24.961376355932465,18.85331118242409,14.35306797571943,901.0981256274727,25.278281413067425,0.211172129694155,Maïs,0.42257700089842787
6.388605937532261,56.143216946688725,18.464370089264165,33.34702246143396,915.412040221458,25.80339914674612,0.1864211044813886,Maïs,0.5443469356364217
6.953487732235299,51.7535591540648,32.53529025473286,19.69916574466788,918.2805058584946,26.845396564951404,0.3052377193009344,Soja,0.6017435000868792
6.5354600059765735,52.567359646759954,28.2697024425191,24.41487442404977,949.5310171239673,24.61782027244853,0.2751978810906044,Soja,0.6074685265261397
5.8180353675496725,58.607043095669574,25.788432997776134,35.59557695240479,1069.6287176639744,31.191360467651183,0.2628771318353111,Soja,0.5613881336383073
6.595515973521524,45.56649924897107,23.05126851345107,34.969070598014206,1199.559924821521,27.328291442301705,0.37623950342594475,Manioc,0.5374911765555409
5.192999222398703,16.50623893901993,19.254913392533826,31.358755898984427,373.24063280484114,30.32928683892802,0.4216528133231064,Manioc,0.2994536969454492
5.851430440852075,18.859767583145093,18.77592486901972,23.852061047930444,661.0597324665282,29.310884151283958,0.33605223587499333,Manioc,0.35786025018092277
7.138085419607943,41.329721609166775,14.223300014500634,24.16259791283259,982.0713190911595,25.36665552574069,0.39815778533446333,Maïs,0.4135730017528224
5.532891737548212,29.965048753979445,10.74191379906646,33.08005732585135,757.2097927975198,26.445282862542143,0.3048515357567218,Manioc,0.3175996092289659
6.1971005990951635,28.202503494208955,17.56804647207611,6.973967618278605,667.292898249447,29.400351776131327,0.5298174201279573,Maïs,0.413292153352442
6.831273961398875,33.08918687064873,40.87516367314879,29.527666071436542,1211.6426346652868,27.661614951807707,0.40708864739950257,Soja,0.5989594841858846
5.94426026594114,10.079738659408001,4.9308762185946104,13.402128163981098,948.4403524444574,29.928923895305108,0.34626578959593396,Manioc,0.2306683770177322
5.638638989218851,39.759116020654076,11.98840444673083,31.86320180275508,525.045456478589,30.306611723462172,0.12697075726658288,Maïs,0.37338117652719577
6.088268607337075,52.42095372009307,28.578815402865303,31.250589044826018,1034.7263537900185,27.4083537379912,0.270123161366319,Maïs,0.5790335478118696
6.46945502184233,64.38928999058285,45.557426238617964,20.776313305338956,924.6315971535776,28.072138426301514,0.4746720575108757,Soja,0.7793110687362205
5.055604064376641,38.09982999964032,8.74386042311162,12.017937738725163,1107.7573852996231,29.727280349588337,0.3971281581620028,Manioc,0.29674821859623796
6.492652726306581,70.49596874877952,31.983265147749666,25.505353737317385,1152.8855719553667,25.465844436934635,0.16694094796627235,Maïs,0.7067143844560096
5.920539076364206,33.19187184691155,21.985576954486877,18.284920146809387,618.7578835657622,27.531639121775882,0.40548169854684085,Maïs,0.44267408088892024
6.217631775985865,43.81931473008921,24.903259907128238,29.95487486751568,833.1470867720021,25.59580210098078,0.3170453374596654,Maïs,0.5291273272103393
5.67114453552205,70.79709337654319,20.953874452582983,33.209299972205244,1042.9608177054304,26.163876704671605,0.38721528556821644,Maïs,0.5622766282616871
4.512023916789705,27.8392406060104,3.0573426876115697,43.75607606196532,837.9143801387105,28.884929212362547,0.3945424972861061,Manioc,0.17195347010295917
5.888650240089703,57.62584103427182,25.674812764081615,33.94728391961349,842.9622995139237,27.027377108136616,0.397028520826814,Maïs,0.5623780157637159
5.9496324648063315,63.09406039785786,36.16149897736924,34.998756052873986,1123.9565064930212,25.801914225659985,0.2023776119295038,Soja,0.6645992373466706
4.710561927802538,10.799566072655612,14.085492162880366,23.774959583013406,733.9359646463072,27.16534552525347,0.26693786837833733,Manioc,0.2011008452749084
6.077128467957028,46.598563919974005,26.28765874381971,28.176476072780574,1063.3498758116473,26.032538075266253,0.49115569152328575,Maïs,0.5387815442790679
6.036168926701116,53.38490774451642,30.661792020812886,35.401578137647576,931.3967918915005,26.193210454988552,0.1826094074327427,Maïs,0.593723020277976
5.484612448940976,49.663583744463345,22.786391117295093,28.099044854760308,706.4926205088135,28.739604975995785,0.28636894059576423,Maïs,0.4780013704425371
5.206341658396615,30.287149183642917,9.80729571482122,27.394858944208046,528.9050761276277,30.126929422420563,0.527591314104196,Manioc,0.28596477615310145
5.823017705566662,56.17398815902461,14.379633467727807,11.757790812387036,1017.0472575514777,29.56191690136483,0.2778853197800746,Maïs,0.46963127130282867
6.845939075289444,50.394964229043886,30.090747590302314,32.790906395580315,979.6045393490137,27.615238039734276,0.2662443905204075,Soja,0.5873278898707792
7.441986015034669,54.36865751972349,25.93316090147748,24.8156138821982,1121.0219979881651,26.88142945856117,0.25543039033263326,Soja,0.5250637131834889
5.968862355647479,41.9203847036096,29.67319487988036,30.440165839026864,1095.5474302682421,30.009302302847793,0.38576780730212396,Maïs,0.5363537426047742
5.394617093930511,30.869275056654303,11.723362383996028,21.550389710136734,529.0497482909407,27.859612347308982,0.5936114767848285,Manioc,0.3171823418985362
6.634802960052831,37.91593233089537,19.518366799470133,21.10122279495349,1030.1547347954574,28.86893048381066,0.2044835551379402,Maïs,0.47884476257319875
6.163381681222875,19.4958214958344,20.34723694062095,21.467633811777862,832.1687223804715,29.38089109252197,0.4712567685476263,Manioc,0.39668540139435415
6.525343289064162,68.97652942287893,22.478760635507985,44.2318515502896,1192.9956757376558,26.2331138330151,0.2757814705254989,Soja,0.6304855601132724
5.983125990360559,31.766631032413493,18.434137477264194,19.657150018717296,765.4397713529444,28.89389431087355,0.5149569567905921,Manioc,0.416382849843588
6.177206991822251,43.96745239850953,26.07358774035567,30.873850597293316,947.3157534487475,26.948323210143418,0.3316506701787091,Maïs,0.534950119527578
6.354368486169339,46.982209701799164,24.80078100232045,39.41790907823843,886.7711995860254,26.156755453474705,0.29549055288446824,Manioc,0.5516901019547982
6.248060388470492,37.075800790000386,23.333739134805125,21.845020523116084,917.9187248668042,23.974316221063457,0.27931500510556057,Maïs,0.49382681422086083
4.672966155556138,32.509810083778945,18.245738605352102,16.521435097071087,594.2976749006478,28.17928802771644,0.0324425664302852,Manioc,0.3131109984873453
6.380697802754207,55.91310120594269,28.43786828659607,35.2062023711885,1411.5290555270756,28.364677017683633,0.09387934219639243,Maïs,0.6150603658397275
6.155439980243606,49.52371796249734,14.99332269239239,30.097533814861436,1048.1646540658433,28.85259304571041,0.30092734718108216,Maïs,0.47466949478737297
5.508829325916808,18.023526182828952,10.838052775152786,27.528532411615444,671.5317565041917,29.55088932561517,0.28973437712312566,Manioc,0.26968249345297224
6.1466355173249525,60.09458319663603,28.05305963197128,28.026868713940036,1020.389719040971,27.14415125734542,0.3009667275463598,Soja,0.6098965222830746
6.78041339368926,48.19651825918977,22.791567800631743,39.65746342336472,845.3421644152633,27.19134950948424,0.17187329075537455,Maïs,0.5311009223204518
6.72129796857673,36.74269489521418,47.26149132022955,39.56257639533955,995.6948645092092,28.76506753593967,0.2711970935649983,Soja,0.6683030388184523
6.010826937596577,64.09893731385758,32.4013397148583,41.553187484229085,1170.4168548778953,27.57053265821423,0.30346365326374686,Maïs,0.6461858779875332
6.092086156473836,19.14028258442309,13.120358772643218,18.77816044015875,631.6850894430415,27.937321211449966,0.5115760187229572,Manioc,0.33724180523003033
4.754623551924776,26.383326645470362,13.342503058502428,15.933878831333438,828.5629982513713,26.258928232181525,0.29555171164613714,Soja,0.26017255119588256
5.592801593223365,26.8004915629376,19.708095067757455,29.76572156396353,777.1119146977885,26.839527243170906,0.4883676378489548,Manioc,0.37496872846859364
7.1383979062790335,29.158640569945103,13.987110585400652,23.61579306671895,950.9409734276627,24.947501212568877,0.23336566768787564,Maïs,0.3642510483297935
5.953499532670584,70.58199285668252,20.535517157954793,32.077999231661636,844.1339775356952,29.700173835348465,0.20709554179765194,Maïs,0.5809935496132946
6.800606961081972,42.53937511870051,29.33849840257195,24.97058281488128,921.4638733380176,27.467214878836813,0.4761420533996772,Maïs,0.5547918374974996
7.116280860180276,60.53150370228762,31.453391786111357,32.09212071053586,975.855433167679,24.893708832548263,0.29522871657834765,Soja,0.6152027098546877
7.245873925366316,36.50760317079445,15.527336758611138,32.52072455764425,1059.7803715774467,25.907404904547974,0.32003291706062026,Soja,0.39554272652151046
6.506386952531285,51.06723059136183,23.93784702170601,37.84854322124225,923.5799744673533,24.597553824139293,0.1290998879774881,Maïs,0.5725502336290167
6.28969241840622,42.22305793740672,18.21358576315742,16.543031654964643,1061.2475829926686,26.348021330226544,0.3573305589778458,Manioc,0.48019269583349844
6.12216138230396,51.77875319530908,26.664444116587067,35.89446175443729,1006.3183786440879,29.235250671555484,0.33803424083809386,Maïs,0.5653668421837802
5.694580735064566,27.31384884411462,11.55361688423806,17.90443994860517,410.7177781073847,28.894156724717597,0.751635455312015,Manioc,0.3260489584483956
5.127171426060195,35.60745967337886,9.070925444925274,24.30380775861191,814.2565271641358,29.90105018116518,0.49380535825963623,Manioc,0.29509821389898594
4.682150626997545,20.26540710264519,19.33697246498988,20.195837358815286,911.2920745959275,27.64423308354128,0.40176184733614395,Manioc,0.2738776861775927
5.396281906000408,12.807691073220896,16.083598210614415,9.133944111020105,620.5291410746128,27.79650878573048,0.27970255781418407,Manioc,0.2782835689372102
5.758071281899434,31.528737104703033,18.35979823140822,26.849653558802263,1056.7115869198242,25.35375319756299,0.46663974241229783,Maïs,0.39690986732607525
6.101121860446533,42.07399808609767,24.768030278066945,28.653347824887422,1114.2021491928015,28.429419463762038,0.08311332498059176,Soja,0.5120031851964464
6.330336882911954,44.87911052153945,18.63635417891614,32.36384996795941,803.2117415017019,27.986987353253777,0.17697370971150803,Maïs,0.49689123046223926
6.754351790291454,59.524675344707454,20.271766756467542,28.00927982114085,924.7611298268688,27.354859845219664,0.2374837738522685,Maïs,0.5592233960545208
7.364550503336623,72.37429319381637,36.98137458031354,27.51730243380428,1233.3660032223652,24.950889234932703,0.25547264251100216,Soja,0.6816871121842895
6.974791285686814,71.11354378506047,18.660561377680967,31.522597706083175,753.821402023385,26.37741574818614,0.37305450052085504,Soja,0.5752267644594689
5.637678954081066,29.36809191303343,18.186652951573578,18.161058623005992,788.2230887953104,27.352535228818436,0.0,Maïs,0.37757664338115215
6.3484923366165935,42.75234598107316,34.53065663721955,17.68107507570526,1015.1753969136959,27.886401286097193,0.47033468169574066,Maïs,0.605163274262503
6.554178223649677,60.49020151495188,21.10618414139622,25.87654952766006,1161.8040317814875,26.81021110652729,0.37249289465268526,Maïs,0.5850565925803749
5.6138626076004385,25.430125372234986,19.1096074120795,28.49427813566657,1106.17487349497,27.25874241709984,0.23469467594296664,Manioc,0.3669604915187391
6.852739403577164,44.17319314157301,24.20589575794853,17.50688827679119,929.8729683984614,29.151995247334327,0.15873282990585474,Maïs,0.5198296646799538
6.588078115931942,47.63949245832176,28.50698110629837,32.15857343720295,1294.1835390606211,24.171185190525712,0.30805590584064957,Maïs,0.5857110745750699
5.54343855754106,22.592533248136768,17.261371888242895,15.609559817782653,649.4863193831015,27.09252189853658,0.4216413118721438,Manioc,0.3368440500105622
4.842281147763093,6.798668588853779,12.622576294052786,31.386119368525286,1011.7206272165353,28.346169139320818,0.4241952956826496,Manioc,0.18539878522282827
5.689285257007754,26.990862007497896,16.242725525594935,32.45749305901406,751.9055181820481,30.33603298661159,0.7352648563052316,Manioc,0.3583293669922763
4.5320749350751,38.83220249080114,11.614944116048282,25.67291511706627,605.302802672469,29.433447865277106,0.6260851397361312,Manioc,0.27852677659270536
6.049859977093511,36.13168615423152,1.0,12.206660574622223,1230.7422130580217,29.978557006145262,0.3085554941325354,Manioc,0.31249892987490924
7.148362103814642,44.72670816812284,30.0520599716694,31.758534351846887,905.809508756349,27.985617628557954,0.23655373444796554,Maïs,0.540692261145209
7.374458976709101,80.81396849710924,31.042599573689017,29.165527135349947,1297.0823194633513,24.484195557197385,0.2731030325742842,Soja,0.6708724195437823
7.053930318852245,63.05046633402318,23.705627327663866,33.35735768854765,1158.4388626135442,27.417286358931705,0.1972983012616693,Soja,0.5739162376808196
6.514814420961806,50.92526949201183,29.973599917212457,30.65747753870176,960.2108403872932,26.621310914826964,0.278445633431324,Maïs,0.6150426390943995
5.888115519652097,50.345056484805504,25.00144281661942,34.68688466045044,1200.7021363156214,23.948783519940083,0.22306020847237795,Maïs,0.5289913501365183
5.365385199880654,43.92921760890034,11.175753858459485,11.438732291945117,854.0315088712138,29.200837768524956,0.2853534954632084,Maïs,0.36193832717307595
6.04541393826568,47.13293707372939,17.938029169248814,33.928174727194396,983.0875306606041,27.31020113037941,0.3684584797036288,Soja,0.4778508148209363
6.336522428217504,41.59362801111466,45.809225573082514,32.50281415766804,1160.888414291108,26.406398783579654,0.17390570194330285,Soja,0.6813747863340107
6.441236207621593,38.94285076996662,29.341413294511767,19.79436372594352,927.9192081971604,30.429376073734268,0.2044813307989495,Maïs,0.5600988453181552
6.975545271501816,49.6583138484239,30.29112347290904,24.386764444365326,979.1323532700335,26.938201073249406,0.36690109258638154,Soja,0.5755307430792054
6.418161834837016,58.21304032273012,28.383645925365137,36.83063476774861,698.8295809320132,28.09920405890328,0.24243373238806365,Maïs,0.626656932378078
6.085015729799425,24.6697978074648,18.39690686505953,23.641405358950596,634.8291219608602,29.749614327371443,0.7223516182620474,Manioc,0.3965173975829526
5.9345656135398395,51.01206748929115,22.18018887498449,30.00062300756313,898.7267269630796,27.433590020233027,0.4365780397161142,Maïs,0.5148786836780921
6.25726357365579,54.08741310763549,33.50233245124438,34.899924071755336,910.7395816349713,26.89220829284766,0.16425236534570117,Soja,0.6347334584323534
6.77927722994491,44.2423667469976,40.97739783369241,41.63118809125715,853.9268652557002,25.019964820801057,0.17632690124831102,Soja,0.6474660822756545
5.609824545158776,31.59996897649246,18.762416885371092,5.0,722.6300918333864,28.160066039945168,0.7068461592550384,Soja,0.3882451072078349
6.3405957119846885,39.51712703509399,29.87190243144368,21.176353968540106,950.1133261181893,27.12991336382834,0.19010939506397273,Maïs,0.5581356342549056
6.161433030776287,61.07636165274475,32.54723953505038,38.709016489371244,1020.7935868706977,26.08565029438006,0.21656481736860494,Soja,0.6474736742162536
6.007458859791842,53.33528961608925,17.009066750617333,31.85558300591564,1332.3514563076583,29.030054760353135,0.21155647666167632,Maïs,0.4923349466766592
6.937678108474776,42.96326249823034,31.438118351289138,22.160027329757625,822.1663035504014,25.943012967516154,0.5300710978111347,Maïs,0.5606926201834457
4.907219396762693,31.523960577340844,15.537625002153995,23.948298353630136,803.7062319022423,30.16666677293336,0.3960461001448765,Manioc,0.308379852898134
6.973752600665031,48.904648499288896,16.572313750037402,33.90173732626268,951.1044022135351,30.400039621571537,0.11963437687710232,Maïs,0.47335152927988655
5.87408194609892,52.9994190194205,27.256280755178764,27.22431207804639,834.2388778104827,26.471487623614806,0.314124890215315,Maïs,0.5545801338490604
6.488300791828954,39.36397693822234,30.653556350521164,27.67026685262381,1267.4546061364256,27.746663580209685,0.06913194313914267,Soja,0.5750153852414003
6.721810010744912,47.171218474450264,29.482473443201627,30.018991624959014,1316.3401832659677,27.905298263510062,0.30091394756715406,Maïs,0.5802479295702295
7.119327143659867,54.56918442879871,43.10200237021087,31.760927463315287,1056.8363574731773,27.492253083693324,0.3870608381490105,Soja,0.6760276642341889
6.113686350029591,61.17212574968624,26.17241484730179,32.46127278116151,1058.1495429358454,28.696962881872857,0.21538673758008473,Maïs,0.5978505576029511
6.512270782479118,46.12587314447137,17.847705583140247,21.114151271662298,952.002673971528,25.107227840045407,0.22225825685703562,Soja,0.5086443713689337
5.755242785187239,43.27053940076577,22.22942796976017,35.01277397577356,1179.3121775811362,26.17400171488034,0.3250624251041198,Maïs,0.4706219885128432
5.584567841783023,46.70416222375488,22.329604665999092,18.563670216418828,739.9893915225487,28.93370411766872,0.44528094630506365,Maïs,0.47111830452971215
5.7564600904898375,11.140838993627632,16.07462982388353,26.774168872065957,529.2532644293638,27.675369923015328,0.5141756790804066,Manioc,0.30051586089385707
5.548269741195528,15.291319543159327,16.465044036293275,42.74074982408368,711.8100762246868,26.701758200123386,0.4619785253653956,Manioc,0.3029161041167715
6.766306379474987,38.18495182960278,30.704354775848095,41.55863732901756,1005.7212839532715,25.462975215044732,0.1213390874600262,Soja,0.5504050742908606
6.00734320156912,40.62541699676589,20.419310703506504,26.626035440284443,1171.7107847534667,27.585112524945227,0.257608303747421,Maïs,0.4673361355430982
5.542911126153608,49.14197702222529,14.347122713524143,29.127167817202192,1036.7086507143563,27.86107196335966,0.30927302231681364,Manioc,0.41949374217445956
7.373820386797635,53.963380187782015,29.164037874849104,23.827821907993993,954.6646429721828,28.65727029529992,0.3245461454745501,Maïs,0.5523361714045752
5.843021231513427,45.94711366660996,11.68330838243849,25.23484552476974,935.2813805723907,28.981601974269562,0.6542307304272167,Manioc,0.41171531743323325
6.018779529298434,51.802161054504495,23.051720673603544,33.02892196430149,864.9942337917421,27.85433546939635,0.03410130899751984,Maïs,0.5310180565653345
5.695956844541298,43.24114187567663,18.577891801517918,26.275316182398164,904.4560890652998,27.209858557128193,0.09311258269583575,Manioc,0.4393132686485709
4.925526884683536,28.413648424440403,19.444938745918215,36.45268656566077,1179.8616773773479,27.391290831764692,0.3419417461799293,Manioc,0.3259875687485685
6.618546170968227,46.383603013932714,26.276869449684117,40.763339813501275,1248.31564913904,27.247301072981728,0.3535276566180256,Maïs,0.5622089715869822
6.0869659586294205,56.416593600277295,33.795815738739854,26.270215786141982,996.7023604136727,26.6041814977182,0.1265999879260072,Soja,0.6323421216374909
5.892330916778256,20.37135508752804,17.434210344837453,13.309291708029697,717.8068185700571,27.332683306847375,0.40079153239848603,Manioc,0.3573231598416853
6.754569093667398,50.11561807664729,38.88275517802143,38.971406779739034,1112.9872444363718,27.73742276725745,0.007070703232651132,Manioc,0.657232637699111
6.155132152856387,60.805406865683736,17.745874254217057,33.54301517271647,966.08119430602,27.792615388133903,0.0878242760751938,Maïs,0.5386924716378312
5.4841507555960325,20.604872563254798,22.785804448493295,13.842343206097157,613.2812843057584,27.6401497937539,0.4877804172477038,Manioc,0.36434748989831645
4.618158188476109,31.01785530757577,18.893871539888913,28.584944214395,830.1826400208631,27.443389807143138,0.27054901511846824,Manioc,0.30758809972631457
5.016303264450226,10.86616534919866,14.63588783704829,30.767000025421734,1061.143903935573,29.147053046514266,0.23873649236909875,Manioc,0.22980748219284364
5.768141567601496,32.03137659495652,7.927684943168396,28.10354307735825,965.948588231364,27.99334757642137,0.48103237946351857,Manioc,0.324112808037375
7.298232850227866,34.1118467621514,34.528093254277444,34.851499574035,791.6447944687934,27.740782836191094,0.056202668551164736,Soja,0.5196243801819656
6.6256793794013396,78.52861398446444,33.660801017278615,43.49872592609812,1303.6996822230872,25.62364752953387,0.1881091875378449,Soja,0.7408052538717
6.745333246556524,73.39375758788104,36.221871736779946,40.58611868075153,938.4864194775514,25.968601613835546,0.1629590464946864,Soja,0.7297086897687768
5.965543298533851,24.512578165851092,16.49897437081582,35.86698879538059,930.0998193078991,25.985617299877962,0.6716058840946291,Manioc,0.3725967150435815
6.822326383831014,30.30379431776894,1.0,17.341818389999293,847.9331641593122,30.425140451667655,0.6168091020049736,Soja,0.2999383408036096
6.9294101223447315,45.35989629651429,24.426431140583265,37.26745878651801,910.6100629858176,27.58100824184266,0.2861001946177102,Soja,0.5199332448881715
7.5372122234666215,39.41435735137766,33.29527269083451,37.416278889709815,979.3615254869445,28.356594716315275,0.43289096324371784,Soja,0.5123073189123508
4.570892017577947,21.221944024414782,14.650740659081785,27.107575442868434,800.9824119706365,28.40355080155523,0.35822567748901457,Manioc,0.23477082093693466
7.326217902672155,46.43388467342251,22.738469209937087,36.96657703666709,1040.387040196751,26.33743255547564,0.1931477096468806,Maïs,0.48016044646105116
5.945337155498219,20.2560537873985,20.673843074333824,21.761033499902208,1129.321267337823,29.675698149616668,0.14346924691556467,Manioc,0.384580029406082
6.000358789017934,35.022531982806846,41.99470810538196,37.2815792336043,987.6883400127431,27.0902561678711,0.2677328363141144,Soja,0.6011587550638517
7.02845263525255,38.28984919433826,25.739601987737544,28.077855878022458,825.7402588561313,28.31098876984514,0.38318803042753535,Soja,0.49387994448881334
5.74312821293538,31.98600805842372,35.612496290299404,35.58017228546291,850.4954490334858,26.418745546007333,0.2978940188932631,Soja,0.5224769099969011
6.5147103086695415,30.102355731354187,18.025665078794745,7.147178117135953,947.2964725375932,29.86214739547702,0.44899821404209916,Manioc,0.4470901404507609
5.348308780322423,65.62524919243145,35.3126814006888,27.84389801397363,976.9871554319625,28.258005721471022,0.47226851917963475,Manioc,0.6202410490284324
6.532677954087602,68.44067965479739,27.13584451550241,34.09985321375414,997.6253661410512,25.591502136754485,0.1687005340590063,Soja,0.6615386097552641
5.7120633735113335,35.94267699137381,4.558070684070152,26.256497087428716,924.1056298563748,27.103181151942916,0.267555432103705,Maïs,0.3105100846924842
6.363749553457548,58.52544025929667,18.70808986759718,35.342614681616844,1118.2664745327318,25.944826796810542,0.4061940737186782,Soja,0.5534378065371303
6.228870055561492,31.37823726530026,20.896315792896146,21.39138809580122,669.6106702780095,29.879824921468302,0.484750490852809,Manioc,0.4523593134776694
6.688648606573654,58.136854030566525,25.47577891611808,34.384424197321074,1242.4036268915934,25.675530786822122,0.07710243997952121,Soja,0.5967502916583486
5.5150024208766535,37.37971519284716,13.126885903369725,25.50040575673995,937.5537709044015,28.557284160057343,0.577500640195439,Manioc,0.36243425974606636
6.109514540736962,47.867035617064325,37.043685231181456,29.067788178607255,1208.5392353984453,27.304266258111312,0.29785308309083974,Soja,0.624246092957916
6.789482270101356,10.194535750842242,16.54527219052144,11.589425486086162,714.8270408647195,27.02251327084577,0.20847453030098487,Manioc,0.33654987745460496
5.19233300904935,20.62660182229565,17.81836827135078,8.531488616276475,562.7102674346105,29.38180256653913,0.5420304193777783,Manioc,0.30510403532357017
4.790210197867915,25.183639295289872,15.19784862066824,18.298240664552644,532.9149460940018,27.801935694409348,0.4577576827219781,Manioc,0.2717686949874481
6.26014781585595,48.23079273116029,27.49234165336097,24.58208310283919,796.1197841045786,26.843394016393514,0.25495110642192453,Maïs,0.5685311733525553
6.911799763526006,57.01180186463987,28.72110159654679,23.873062295825896,1348.6570554186596,26.21906176921406,0.39553289348821974,Soja,0.5980078989705264
